authorId,name,paperCount,citationCount,hIndex
98111161,D. Calvet,134,3786,26
2080917778,Christopher Filosa,2,260,2
3452179,P. Magnier,50,1374,17
13365694,I. Mandjavidze,78,14532,17
14830011,M. Riallot,44,607,12
39634003,B. Marini,3,273,2
1399636948,Pierre Gable,1,255,1
69046195,Yoshikatsu Date,4,260,2
49132010,M. Sugiura,139,1830,22
1399636857,Y. Elshayeb,4,259,2
11357120,Tamer Elnady,61,874,15
1399636864,M. Ezzy,2,266,2
1399636973,E. Guerriero,2,255,1
1399636892,Vincent Steiger,1,255,1
1399636862,Nicolas Serikoff,2,261,2
145312416,Jean-Baptiste Mouret,143,6550,39
2053259278,Bernard Charlès,2,255,1
50077772,H. Helal,12,274,4
2335144,Mehdi Tayoubi,3,283,3
3062529,Massimiliano Cardinale,147,4733,36
51095407,Dominik Kaiser,4,60,3
5004588,T. Lueders,108,8133,47
50472126,S. Schnell,115,5020,39
4297996,M. Egert,62,2423,24
4673846,H. Esterbauer,303,34537,80
3829252,R. Schaur,74,8522,23
2437906,H. Zollner,65,7869,17
3107309,Jean‐François Bonnefon,202,5465,31
1999088,A. Shariff,117,12005,36
1705156,I. Rahwan,268,9905,47
6678544,P. Mayewski,530,30934,83
1419801173,Eelco E. Rohling,5,2202,1
2080081011,J. Curt Stager,3,2208,2
144660471,W. Karlén,79,10077,36
3028673,K. Maasch,127,6182,34
2479574,L. Meeker,59,7965,34
103846099,E. Meyerson,12,2843,11
32773116,F. Gasse,159,14681,59
2080077297,Shirley van Kreveld,1,2202,1
49977392,K. Holmgren,95,7903,37
1400805637,J. Lee-Thorp,245,16007,69
103717093,G. Rosqvist,51,3616,20
39599053,F. Rack,110,3632,16
7469641,M. Staubwasser,107,5309,26
145866171,R. Schneider,569,15372,64
4934926,E. Steig,331,19533,71
1811529,A. Esteva,39,10748,19
7999018,Brett Kuprel,7,7766,4
5347246,R. Novoa,84,8394,15
37397407,J. Ko,69,8515,17
4648200,S. Swetter,233,17664,57
3213968,H. Blau,341,46870,98
144867807,S. Thrun,448,101473,142
39819560,R. Rowell,308,13023,59
38097683,R. deShazo,216,5783,41
3006059,S. Bigler,104,4406,35
15122309,Leigh Baldwin Skipworth,10,162,5
4740861,W. Brinjikji,696,13166,57
6347003,P. Luetmer,96,4266,30
2427893,B. Comstock,178,9343,42
3213775,B. Bresnahan,84,4280,23
2146073100,L.E. Chen,1,611,1
2059897743,R. Deyo,10,829,7
143970433,S. Halabi,60,4286,21
144515322,J. Turner,360,35128,93
5243650,A. Avins,234,9398,42
1814004,K. James,27,1232,11
3464401,J. Wald,90,2681,26
7463646,D. Kallmes,844,32264,86
6132769,J. Jarvik,324,12258,54
33070692,B. Cook,215,13015,58
1831145,T. Ault,111,6012,35
6706001,J. Smerdon,190,9525,47
5319467,M. Hickner,296,20602,73
6906932,H. Ghassemi,45,3777,19
118136319,Y. Kim,227,14840,52
11930218,B. Einsla,21,3562,10
2291741,J. Mcgrath,552,25504,75
50366170,A. Jamieson,168,3878,34
22738684,Tamás Malkócs,8,240,3
5177070,S. Piertney,170,7427,47
2275905,T. Fujii,37,1411,20
47295133,Zulin Zhang,138,3144,32
40589722,Horacio E. Rousseau,19,133,5
52019452,P. Berrone,83,9541,30
119330311,Liliana Gelabert,13,1453,8
1412455890,Sara Goldrick-Rab,59,2050,18
72921592,J. Weiler,243,6669,38
4861247,M. Amesbury,74,2320,24
32409992,T. Roland,47,1636,22
4227335,Jessica Royles,30,491,13
38638409,D. Hodgson,245,10568,53
8211376,P. Convey,628,27896,69
143657348,H. Griffiths,233,13008,61
5630422,D. Charman,239,11067,60
1399845707,J. Holt-Lunstad,87,13130,34
143862149,Timothy B. Smith,201,13499,29
3794143,M. Singer,793,56462,92
5854751,C. Deutschman,297,36175,47
1721318,C. Seymour,182,34047,44
1384301779,M. Shankar-Hari,256,27014,48
3805671,D. Annane,624,67683,95
144302080,M. Bauer,246,20338,46
3604318,R. Bellomo,2164,133034,156
2105497,G. Bernard,413,81326,107
98236774,J. Chiche,230,30189,55
3721143,C. Coopersmith,361,33100,63
3006319,R. Hotchkiss,377,44763,86
22488411,M. Levy,348,79483,79
144050532,J. Marshall,651,85409,105
145617958,G. Martin,344,32342,57
153312863,S. Opal,140,46527,51
5742786,G. Rubenfeld,383,74000,92
51935957,T. van der Poll,945,71793,123
145834519,J. Vincent,2122,179411,169
1834539,D. Angus,770,124591,129
144399436,J. J. Jun,25,1509,11
2070378,Nicholas A. Steinmetz,72,6163,29
3630272,J. Siegle,55,3730,24
3029943,Daniel J Denman,29,1779,14
2065377192,Marius Bauza,12,2102,8
1398994458,brian barbarits,1,1140,1
145534987,Albert K Lee,38,4235,21
2277912,C. Anastassiou,57,7174,26
96592188,A. Andrei,44,2159,15
1419910310,C. Aydın,11,1464,5
4974481,M. Barbic,45,3970,15
1995723,T. Blanche,28,2176,13
48219174,V. Bonin,83,4613,18
145945692,J. Couto,13,1286,8
1652036023,B. Dutta,8,1471,6
3312594,Sergey L. Gratiy,25,2065,16
2855913,D. Gutnisky,28,3639,15
3323247,M. Häusser,228,21643,73
5153365,Bill Karsh,14,2324,9
2200548,P. Ledochowitsch,40,2749,19
1951495,C. Lopez,51,1986,15
8833889,C. Mitelut,23,1585,10
40285118,S. Musa,39,1848,15
50349326,Michael Okun,32,3299,13
3090784,Marius Pachitariu,50,6040,25
46475405,J. Putzeys,51,2008,14
144023618,P. D. Rich,8,1373,6
152476135,Cyrille Rossant,9,1281,3
1390540515,Wei-lung Sun,2,1141,1
145919007,K. Svoboda,278,61203,114
3172042,M. Carandini,258,22468,72
144931354,K. Harris,184,22517,64
145624227,C. Koch,756,100781,140
1403367785,J. O’Keefe,143,39243,70
39807221,T. Harris,19,2368,12
1703768,A. Andrew,404,11767,38
38198961,C. Hallmann,30,3426,13
97740964,M. Sőrg,29,1914,6
2696183,E. Jongejans,156,6986,40
7682527,H. Siepel,115,4701,24
116582299,Nick Hofland,1,1797,1
117148137,H. Schwan,7,1823,3
118320990,W. Stenmans,4,1798,1
2118628329,Andreas Müller,1,1797,1
115829062,Hubert Sumser,2,1797,1
26983350,T. Hörren,20,1886,6
5025356,D. Goulson,395,33359,94
122632644,H. de Kroon,103,8587,50
10336033,Sunkee Lee,24,201,6
1397983108,Nicola Lindson-Hawley,22,1776,11
7531020,M. Banting,9,647,6
145387100,R. West,675,27179,84
144624158,S. Michie,957,88521,106
3999616,B. Shinkins,109,1283,19
143718728,P. Aveyard,554,16387,65
12903183,R. Nityananda,170,34963,13
92149760,P. Hohenberg,108,52417,39
38338926,W. Kohn,196,95415,52
49895776,W. Williams,111,7813,30
6805203,S. Ceci,338,26895,66
3937816,B. Lebwohl,558,8470,49
145921251,Yin Cao,214,7026,42
40422926,G. Zong,103,2904,32
145638126,P. Green,669,26694,85
3479299,A. Neugut,956,40435,101
47395972,L. Sampson,70,17333,41
37216323,L. Dougherty,11,856,8
1734788,Qi Sun,349,28445,83
3173601,A. Minnich,164,12434,40
26192927,M. Dresselhaus,1438,126267,156
145206831,Z. Ren,545,42212,93
145424889,Gang Chen,488,44268,109
102323562,B. Lewis,91,679,6
123620520,E. Tan,43,185,7
144758045,E. Topol,1695,159529,198
4136081,Alexander Zipperer,9,884,5
144424104,Martin Konnerth,6,658,4
33891290,Claudia Laux,4,618,3
49051931,Anne Berscheid,24,835,10
3703856,D. Janek,13,872,6
6843891,C. Weidenmaier,60,4942,32
4647599,M. Burian,23,1192,14
144069276,Nadine A Schilling,12,739,7
6539862,Christoph J Slavetinsky,17,920,10
5353218,M. Marschal,38,1275,16
4840741,M. Willmann,49,1541,18
3937675,H. Kalbacher,357,16233,63
5396521,B. Schittek,139,8832,54
1398637128,H. Brötz-Oesterhelt,81,3855,29
145527934,S. Grond,82,2488,25
144403619,A. Peschel,288,21912,78
4137469,B. Krismer,41,2804,23
4426706,K. Casazza,130,2761,28
3939276,K. Fontaine,163,13532,49
47518061,A. Astrup,1191,79906,124
3159795,L. Birch,329,48294,111
2394528,Andrew W. Brown,97,2032,16
7913924,M. B. Bohan Brown,19,1078,10
10402344,N. Durant,55,2850,23
16981584,G. Dutton,104,3359,29
46733621,E. Foster,177,7248,43
1703514,S. Heymsfield,953,80444,136
4390340,K. McIver,103,6927,29
144878168,T. Mehta,101,1737,19
3003735,N. Menachemi,295,7695,46
120296229,P. Newby,86,7682,38
8599311,R. Pate,732,67824,112
6321847,B. Rolls,378,33073,99
144374128,B. Sen,144,3042,26
2108916947,Daniel L. Smith,26,1007,9
2051458851,Diana M. Thomas,127,4348,29
2807283,D. Allison,674,48263,107
66089933,D. G. Zill,19,1611,8
152926360,M. Cullen,16,1475,7
144167157,Stephen S. Lim,245,119091,100
144960948,T. Vos,641,229192,167
5670460,G. Danaei,221,63549,63
47792665,K. Shibuya,304,135723,93
1402071143,Heather Adair-Rohani,32,12111,15
6739035,Mohammad A. Almazroa,44,54070,33
50238823,M. Amann,332,28731,65
144285629,H. R. Anderson,177,84276,87
144623719,K. Andrews,32,39671,18
2089527223,M. Aryee,9,9176,3
39753585,C. Atkinson,21,51995,19
5934134,L. Bacchus,80,14230,24
4976136,A. Bahalim,11,29379,8
89985640,K. Balakrishnan,230,64470,60
5840294,J. Balmes,534,38243,74
32956227,A. Baxter,79,41866,35
1940525,M. Bell,460,112354,95
5235524,J. Blore,35,66534,28
3809797,F. Blyth,339,78779,64
36840545,C. Bonner,133,11562,30
143688162,G. Borges,348,54636,73
2066283190,R. Bourne,38,36591,15
4701356,M. Boussinesq,251,32090,47
144460179,M. Brauer,601,78036,109
144946151,P. Brooks,112,40542,44
3162827,N. Bruce,184,32379,58
5666286,B. Brunekreef,1045,85691,131
1422065311,C. Bryan-Hancock,12,25484,8
7457706,C. Bucello,16,37089,8
12951692,F. Bull,257,41477,74
144417374,T. Byers,410,46898,96
6133078,Bianca Calabria,65,42523,25
3153566,J. Carapetis,485,79473,80
6320475,E. Carnahan,33,12654,12
4406140,Z. Chafe,26,10904,12
6001547,F. Charlson,114,89678,55
2108435802,Honglei Chen,189,24073,64
2155524407,J. S. Chen,2,9336,2
2056347203,A. T. Cheng,8,24598,5
40222206,J. C. Child,13,12051,12
153624323,A. Cohen,146,61934,69
3436619,K. Colson,20,38212,13
2106387,B. Cowie,126,68751,32
48180690,S. Darby,5,9471,3
2070154609,S. Darling,4,9145,1
40386300,A. Davis,44,75763,29
2376866,L. Degenhardt,317,124213,97
3993177,F. Dentener,324,68280,110
5303274,D. Jarlais,205,78011,47
3378625,K. Devries,154,21754,36
47808239,M. Dherani,54,39721,24
1996163,E. Ding,154,87276,76
1779972,T. Driscoll,290,110268,70
4643588,K. Edmond,141,43192,41
2115201076,Suad Eltahir Ali,3,24216,3
3682942,R. Engell,20,16159,13
4194065,P. Erwin,281,69349,90
4481277,S. Fahimi,58,36975,33
3607430,G. Falder,5,11566,5
5785969,F. Farzadfar,431,142826,91
38334221,A. Ferrari,108,98723,63
4413903,M. Finucane,61,40126,28
2127497,S. Flaxman,222,55941,60
4097246,F. Fowkes,244,93032,69
50275220,G. Freedman,14,19806,12
40033243,Michael K Freeman,18,40724,14
3836169,E. Gakidou,194,92700,71
2192848,Santu Ghosh,115,11606,19
4329572,G. Gmel,430,43994,70
2072105992,Kathryn Graham,35,12626,12
144866079,R. Grainger,152,32092,30
3030460,B. Grant,404,86466,130
6029607,D. Gunnell,843,79543,121
34370198,H. Gutierrez,29,16626,12
2055454599,Wayne Hall,9,9220,5
3342115,H. Hoek,315,86217,82
4744869,A. Hogan,92,10785,23
152796705,H. Hosgood,80,80245,49
3166743,D. Hoy,130,114928,67
1679990,Howard Hu,494,35242,74
50229247,B. Hubbell,106,20873,33
49800422,S. Hutchings,69,14913,18
143772648,Sydney E. Ibeanusi,14,24241,4
5020814,G. Jacklyn,29,9821,11
6943653,Rashmi Jasrasaria,13,41465,11
1851144,J. Jonas,196,137196,91
2136813,H. Kan,543,75084,90
48299164,J. Kanis,1078,101632,135
6756736,N. Kassebaum,148,104124,68
144341156,N. Kawakami,658,111979,91
5181120,Y. Khang,288,132307,99
4859124,S. Khatibzadeh,55,24839,25
117147166,J. Khoo,19,36289,9
50365301,C. Kok,9,9561,7
3077586,F. Laden,494,42522,75
5577782,R. Lalloo,204,85214,50
2359692,Q. Lan,538,26990,73
10084427,T. Lathlean,30,25792,10
8058936,J. Leasher,83,75541,44
145888695,J. Leigh,122,93438,53
2154901224,Yang Li,2,9145,1
46697876,J. Lin,26,36288,15
3840131,S. Lipshultz,605,93595,106
2053174135,S. London,7,11626,3
144208891,R. Lozano,242,126287,88
50028476,Yuan Lu,34,42316,23
38310084,J. Mak,19,11646,8
143980596,R. Malekzadeh,1228,164093,127
4448725,Leslie Mallinger,10,38259,8
5323860,W. Marcenes,191,87493,68
2970433,L. March,489,72827,81
114618512,Robert G. Marks,15,35884,5
3858054,P. Mcgale,96,42713,40
143886191,J. Mcgrath,33,10314,5
40215954,S. Mehta,61,16363,29
153451961,G. Mensah,506,164421,122
6872258,T. Merriman,346,55325,58
6669620,R. Micha,238,45741,61
36468837,C. Michaud,48,45125,27
46957472,V. Mishra,145,15711,43
10198432,Khayriyyah Mohd Hanafiah,11,10309,5
37333261,A. Mokdad,89,43628,27
46463176,L. Morawska,835,115314,105
6096905,D. Mozaffarian,794,168056,146
47581471,Tasha B Murphy,29,12452,13
145191793,M. Naghavi,496,197433,153
145259700,B. Neal,837,86286,109
144712293,P. Nelson,19,25833,10
5447291,J. Nolla,265,20634,41
116156640,R. Norman,108,70866,61
6585177,Casey Olives,32,28531,18
3654795,S. Omer,569,75959,76
32143420,J. Orchard,76,10407,16
144931914,R. Osborne,441,38789,68
32760668,B. Ostro,148,27604,68
2064218701,Andrew Page,40,27071,18
1738243106,K. Pandey,21,11678,14
143859051,C. Parry,256,45449,54
122753145,E. Passmore,23,9436,9
3901692,J. Patra,91,19924,40
1773579294,N. Pearce,78,41725,17
8542334,Pamela M. Pelizzari,14,12420,6
1910975,M. Petzold,374,71329,73
33608162,M. Phillips,222,101508,77
144014062,D. Pope,140,25420,38
2321400,C. Pope,164,98199,76
2156924,J. Powles,143,20497,36
50737564,M. Rao,22,17088,13
8646898,H. Razavi,199,50483,53
3727301,E. Rehfuess,192,18525,50
6964975,B. Ritz,553,35552,87
2826017,F. Rivara,1164,94444,120
2053044357,Thomas J Roberts,11,39128,10
2111471551,Carolyn Robinson,3,12679,3
1402567934,J. Rodriguez-Portales,15,14172,12
5414336,I. Romieu,755,53214,110
49029354,R. Room,795,65293,85
18280048,L. Rosenfeld,9,38408,7
50784708,Ananya Roy,64,9677,13
143796718,L. Rushton,246,53576,45
2207482,J. Salomon,440,136361,103
143834375,U. Sampson,87,81260,36
1398568543,L. Sànchez-Riera,29,43631,20
8487015,Ella Sanman,9,39354,7
46527382,A. Sapkota,127,17534,32
5130608,S. Seedat,752,68436,92
38256841,P. Shi,82,47007,35
6248980,K. Shield,179,20360,45
6410182,R. Shivakoti,45,31719,16
4121612,Gitanjali M Singh,94,59175,36
5782128,D. Sleet,235,34500,49
145791356,Emma Smith,39,49796,30
152504024,Kirk R. Smith,377,42897,87
49700471,N. Stapelberg,49,36403,16
5035288,K. Steenland,439,35876,83
79893150,H. Stöckl,121,27521,33
3253382,L. Stovner,248,66458,64
6662319,K. Straif,368,53893,82
4348603,L. Straney,97,11239,25
40644021,G. Thurston,263,85994,76
2066786799,Jimmy H. Tran,5,9153,2
3520066,R. Dingenen,129,32282,47
3289915,J. Veerman,120,27380,33
6312124,L. Vijayakumar,122,46361,41
78086587,Robert Weintraub,4,10297,3
2404350,M. Weissman,728,97889,136
49091191,Richard A. White,70,40377,34
5260255,H. Whiteford,459,113244,89
6971079,S. Wiersma,50,32286,24
152524260,J. Wilkinson,202,70144,54
46696757,H. Williams,623,80814,88
2055993472,Warwick Williams,4,9246,2
143629845,N. Wilson,25,9875,11
49768442,A. Woolf,212,83617,59
144955806,P. Yip,361,53723,58
35114880,J. Zielinski,56,12177,25
120972268,Alan D. Lopez,686,253000,159
145693169,M. Ezzati,535,152642,140
4114388,E. Petroff,88,2882,23
87964184,E. Keane,182,8568,47
46776892,E. Barr,122,3133,30
2502702,J. Reynolds,304,7865,51
4183178,J. Sarkissian,125,6889,41
34561267,P. Edwards,462,7659,45
50568730,J. Stevens,109,1607,23
2080781930,C. Brem,1,73,1
48499049,A. Jameson,102,6721,35
1388067048,S. Burke-Spolaor,214,12683,60
145192712,S. Johnston,449,17136,67
144843659,N. Bhat,211,10393,56
103791901,P. Chandra,225,7025,36
20873045,S. Kudale,24,258,7
103567834,S. Bhandari,77,2577,24
144378882,Lin Bian,26,1130,8
144790242,S. Leslie,76,4087,28
2082814,Andrei Cimpian,110,4426,30
5934456,L. Weyrich,116,3679,28
2089351,S. Duchêne,144,6613,38
5196203,Julien Soubrier,30,2983,18
147279145,Luis A. Arriola,6,473,4
2156964,B. Llamas,105,6748,32
143842782,J. Breen,72,2096,21
145166952,A. Morris,88,2350,20
88250809,K. Alt,194,9852,46
3507379,D. Caramelli,142,6221,36
5181279,Veit Dresely,17,1437,10
48718069,M. Farrell,14,337,2
9607647,A. Farrer,14,551,5
6721546,M. Francken,26,4033,15
3890095,N. Gully,47,1339,20
1929940,W. Haak,125,13197,50
38974347,K. Hardy,69,1941,21
4259713,K. Harvati,223,8837,47
38977899,P. Held,9,555,7
7006609,E. Holmes,921,99582,147
5078456,J. Kaidonis,91,2814,26
1398709419,C. Lalueza-Fox,182,14812,51
7963418,M. Rasilla,30,2270,14
145535220,A. Rosas,173,14885,56
1872838,P. Semal,82,3259,23
47170218,Arkadiusz Sołtysiak,87,1595,12
36075484,G. Townsend,342,7004,42
5550907,D. Usai,129,2706,31
145195057,J. Wahl,66,4352,25
1680176,D. Huson,238,42748,69
3799435,K. Dobney,206,8807,46
2074255453,A. Cooper,84,5794,35
2575873,P. Schreinemachers,137,3617,33
145103999,J. Howard,52,1127,17
2088637842,M. Turner,15,198,6
2106058937,S. Groot,2,9,1
2088640305,Bhupen Dubey,1,8,1
4756212,L. Mwadzingeni,28,825,12
4505152,T. Chagomoka,32,392,10
81633676,M. Ngugi,4,46,2
1403089940,V. Afari-Sefa,114,1451,22
144402426,P. Hanson,58,1201,17
6051528,M. Wopereis,167,6122,47
2364007,A. Feist,144,13327,47
39833473,C. Henry,109,8947,37
1722812,J. Reed,98,10067,41
3274505,M. Krummenacker,57,10543,30
2813343,A. Joyce,29,4443,19
1807113,P. Karp,250,26566,70
3304117,L. Broadbelt,339,12647,53
3182103,V. Hatzimanikatis,294,10018,54
1716398,B. Palsson,852,86057,148
48714187,J. Brune,262,16431,59
32906800,G. Xu,13,2118,9
34584612,Tomasz Kula,20,1819,12
8285259,Qikai Xu,52,4760,26
25857253,Mamie Z. Li,48,9941,31
2056617922,S. Vernon,3,348,3
1404719130,T. Ndung’u,395,11517,60
3700381,K. Ruxrungtham,460,12576,54
143995434,Jorge Sanchez,127,5799,35
1788095,C. Brander,352,24951,83
3097575,R. Chung,700,32650,94
1393668090,K. O’Connor,147,6814,45
2150915495,B. Walker,850,88211,155
3145693,H. B. Larman,75,3566,24
4339245,S. Elledge,444,115756,161
4643015,E. Hoekzema,35,1388,17
1466231341,E. Barba-Müller,10,564,6
4574551,C. Pozzobon,24,1096,11
4148033,M. Picado,37,744,13
66584718,F. Lucco,11,454,4
83932514,D. García‐García,29,1559,17
66217813,J. Soliva,16,870,9
10240021,A. Tobeña,218,7818,48
1874899,M. Desco,508,9319,51
1732569,E. Crone,373,22567,79
2058564080,A. Ballesteros,10,464,5
4118313,Susanna Carmona,41,1278,17
1741775,Ó. Vilarroya,106,3846,28
2172620932,J. Watson,436,26713,80
38989361,Danielle F. Shanahan,50,3841,26
29358011,M. Marco,35,1616,16
144890574,James Allan,504,18652,69
30190239,W. Laurance,552,51546,111
1950289,E. Sanderson,91,9546,32
145380857,B. Mackey,228,8761,50
4311189,O. Venter,135,8974,45
1745524,Tim Althoff,75,2641,23
48523334,R. Sosič,56,3041,23
34717147,J. Hicks,72,4131,29
145994734,A. King,485,49456,101
3302800,S. Delp,437,37501,100
1702139,J. Leskovec,417,98465,122
145381529,M. Knauff,146,3829,33
1960198,Jelica Nejasmic,20,146,7
1996127300,Candace Jones,77,7369,28
3416633,J. Stilgoe,138,5943,29
153300874,S. Lock,78,1249,14
144517979,James Wilsdon,95,3932,26
92749106,M. Lintern,51,1146,17
8428004,R. Anand,102,1979,22
2057390196,Chris Ryan,3,129,2
2055916893,D. Paterson,9,126,2
48210514,S. Mann,87,14272,23
34659343,M. Sakamoto,27,1100,14
2434005,M. Benton,738,24781,81
5484365,C. Venditti,62,3317,24
6546262,T. S. Krebs,12,872,6
122875603,P. Johansen,10,878,7
1419595726,Charlotte Hedenstierna-Jonson,32,227,8
3630364,A. Kjellström,65,894,16
24519993,T. Zachrisson,28,254,7
4171032,Maja Krzewińska,31,745,14
49885534,Verónica Sobrado,4,122,3
90454651,Neil S. Price,161,1294,19
3861456,T. Günther,64,3796,25
2827710,M. Jakobsson,176,20452,51
5150249,A. Götherström,164,8186,47
5890282,J. Storå,101,3634,29
29699147,E. Casey,133,4210,21
37219586,Alain Cohn,27,2002,15
1741120490,Michel André Maréchal,36,2751,19
153787485,B. Turner,62,8431,21
4672658,R. Kasperson,221,19194,45
36983350,P. Matson,307,51716,82
8201951,J. McCarthy,121,25701,57
4957541,R. Corell,64,21127,15
49176760,L. Christensen,14,4837,9
6480380,Noelle Eckley,13,8118,10
49238371,J. Kasperson,97,11614,24
4912910,Amy Luers,43,7367,18
50198683,M. Martello,17,5310,12
4579132,C. Polsky,81,7789,28
95183445,Alex A. Pulsipher,8,4830,5
39380374,A. Schiller,17,5411,7
3978186,M. A. Colchero,76,3679,23
2240249,B. Popkin,852,93734,158
48145475,J. Rivera,277,27846,67
38125069,S. Ng,173,11587,40
46267458,F. Gaensslen,33,3045,16
1408064775,Hwa-Nien Yu,3,2122,3
48675876,V. L. Rideout,36,3604,14
47103143,E. Bassous,35,3305,18
152836416,A. LeBlanc,6,2156,5
145525737,J. Lv,332,5138,36
49230993,L. Qi,505,50717,93
2157685712,Canqing Yu,293,4997,38
48064199,Ling Yang,278,9576,49
49814072,Yu Guo,351,9213,50
2109381071,Yiping Chen,290,9433,43
143809758,Z. Bian,301,8145,49
4815033,D. Sun,142,2479,25
47725476,Jian-wei Du,27,430,11
48945363,Peng-fei Ge,69,1061,18
40195994,Zhen-zhu Tang,95,1666,25
145840831,W. Hou,50,1963,17
2110500690,Yanjie Li,28,686,11
2108112251,Junshi Chen,235,6827,43
49794895,Zhengming Chen,517,33964,66
2107951088,Liming Li,526,12699,55
6996478,E. Mostofsky,102,2855,30
14911106,M. Berg Johansen,7,93,5
14062119,H. Chahal,22,227,7
1690326,M. Mittleman,643,48750,111
2108661244,Bette C Liu,136,8821,30
5749704,S. Floud,98,1666,20
3655791,K. Pirie,59,5029,30
2134882303,J. Green,174,17135,47
143885185,R. Peto,845,213384,185
4697700,V. Beral,602,53131,112
143809615,S. Saha,62,32257,25
3473169,S. Moorthi,51,10697,24
144117932,H. Pan,87,13769,32
102896592,Xingren Wu,50,8114,20
103624269,J. Wang,19,7452,10
41231965,S. Nadiga,23,8737,13
47873725,P. Tripp,15,7847,10
73727499,R. Kistler,44,27230,14
52274070,J. Woollen,64,48247,24
145604435,D. Behringer,81,10879,29
2109526565,Haixia Liu,14,4771,7
83103797,Diane C. Stokes,10,10908,8
102847956,R. Grumbine,37,8205,15
70452392,G. Gayno,19,7810,11
103624301,Jun Wang,252,13098,53
2149511231,Yu-Tai Hou,25,7743,17
40912036,Hui-ya Chuang,37,7573,14
143967197,H.-M. H. Juang,10,4905,9
50756449,J. Sela,37,6216,18
1956703,M. Iredell,42,26042,21
102238513,R. Treadon,46,6784,22
18258225,D. Kleist,52,6094,16
2228615,P. V. Delst,40,6109,18
69938480,D. Keyser,29,5011,12
144532885,J. Derber,93,11917,32
144421293,M. Ek,186,24232,54
71530733,J. Meng,40,10901,20
145300145,Helin Wei,46,7331,23
102615607,Rongqian Yang,27,7893,15
50170742,S. Lord,98,9500,30
143892526,H. V. D. Dool,106,18507,41
2119303124,Arun Kumar,344,24676,78
2108459212,Wanqiu Wang,130,17950,43
46505714,C. Long,121,7945,28
88644678,M. Chelliah,38,28872,24
119835300,Y. Xue,93,9759,38
108015802,B. Huang,77,10376,29
104205323,J. Schemm,57,8763,36
92938381,W. Ebisuzaki,40,38524,23
2881181,R. Lin,9,5351,8
